,Unnamed: 0,img_path,tagName,originalImage,left,top,width,height,Rleft,Rtop,Rwidth,Rheight,fileName
42,42,/media/tohn/SSD/mammo_custom/train/External/mammo_166.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-64db4cb9d65a4d54b4a4d4d6542b60ba?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=RPoNbRcIw5O4%2Bkz2mqYOaCrtuMLKSstoKuHf%2FwDeFik%3D,278,470,34,34,0.39185393,0.6602165,0.04775281,0.047685835999999995,mammo_166.jpg
43,43,/media/tohn/SSD/mammo_custom/train/External/mammo_167.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-64db4cb9d65a4d54b4a4d4d6542b60ba?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=RPoNbRcIw5O4%2Bkz2mqYOaCrtuMLKSstoKuHf%2FwDeFik%3D,244,458,30,27,0.34269664,0.64338624,0.042134833,0.037868163999999996,mammo_167.jpg
44,44,/media/tohn/SSD/mammo_custom/train/External/mammo_168.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-ddcc0e58ddaf49e9b99c248458174a39?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=mKD5jHOEsFARtfnUVmLqfezjQGWAyn1WiJ8WmNycru8%3D,349,293,39,34,0.49016854,0.41254827,0.054775283,0.049157303,mammo_168.jpg
45,45,/media/tohn/SSD/mammo_custom/train/External/mammo_169.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-b5d9a879c5b346f2b9e1a03e02c66c4c?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=oduOgXLHVTTBNbsGVhlf9%2BXSOwd%2FFTVJg0y1Lm0IvSQ%3D,385,371,34,28,0.54073036,0.52209884,0.049157303,0.039325844,mammo_169.jpg
46,46,/media/tohn/SSD/mammo_custom/train/External/mammo_170.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-fb95f8bbd9ab4bd592fcfd0af49d12e1?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=kvZqw38ZL9ccSp%2FBenQqKZqPqKhaLCyHVaI0h7ytrVE%3D,344,429,18,18,0.48387095,0.6035595,0.026647966000000002,0.026685392000000002,mammo_170.jpg
47,47,/media/tohn/SSD/mammo_custom/train/External/mammo_171.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-9da4fc34679b49979e554c577352c402?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=N8Eu6nJ6Fr6ogktJOGEJ10WQL2uv84u0KhDKvDRgdKg%3D,550,582,34,34,0.7738764,0.8184471999999999,0.04775281,0.04775281,mammo_171.jpg
48,48,/media/tohn/SSD/mammo_custom/train/External/mammo_172.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-9da4fc34679b49979e554c577352c402?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=N8Eu6nJ6Fr6ogktJOGEJ10WQL2uv84u0KhDKvDRgdKg%3D,450,663,34,35,0.6320225,0.9322111999999999,0.04775281,0.050561797,mammo_172.jpg
49,49,/media/tohn/SSD/mammo_custom/train/External/mammo_173.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-86a21c71160b4d5db34da2e7a2087027?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=oDEqS5Ol%2FtyihhfW2GqVdU57a6gBNWQ3NCvnDtocJ7I%3D,421,465,25,25,0.5926965999999999,0.65412134,0.036516852999999995,0.036516852999999995,mammo_173.jpg
50,50,/media/tohn/SSD/mammo_custom/train/External/mammo_174.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-86a21c71160b4d5db34da2e7a2087027?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=oDEqS5Ol%2FtyihhfW2GqVdU57a6gBNWQ3NCvnDtocJ7I%3D,346,529,31,34,0.48735955,0.74400896,0.04494382,0.04775281,mammo_174.jpg
51,51,/media/tohn/SSD/mammo_custom/train/External/mammo_175.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-8fac5d9bdb7446459159bac3dee4f2c2?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=lmEnVi%2B57dp3ok%2B696ml1TehOa1xou1TdQ%2BWv3F3OYQ%3D,305,424,17,17,0.42977527,0.59653705,0.025280898,0.025280898,mammo_175.jpg
52,52,/media/tohn/SSD/mammo_custom/train/External/mammo_176.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-8fac5d9bdb7446459159bac3dee4f2c2?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=lmEnVi%2B57dp3ok%2B696ml1TehOa1xou1TdQ%2BWv3F3OYQ%3D,361,381,35,20,0.50842696,0.5361438000000001,0.050561797,0.028089887999999997,mammo_176.jpg
53,53,/media/tohn/SSD/mammo_custom/train/External/mammo_177.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-8fac5d9bdb7446459159bac3dee4f2c2?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=lmEnVi%2B57dp3ok%2B696ml1TehOa1xou1TdQ%2BWv3F3OYQ%3D,476,421,18,20,0.66853935,0.59232354,0.026685392000000002,0.029494382000000003,mammo_177.jpg
54,54,/media/tohn/SSD/mammo_custom/train/External/mammo_178.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-35383dd1fd044f0b88e6f7587c05c605?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=Gnz6VY%2Fst%2FBNBhbvjh71D%2FqalraIPm3GeuoaS98x7Ag%3D,356,415,57,43,0.5,0.5838966,0.08005618,0.06039326,mammo_178.jpg
55,55,/media/tohn/SSD/mammo_custom/train/External/mammo_179.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-7d1cce7454de444fac9c7a61f31ca405?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=tPoKcpc09%2BUA0xnbMX6gKrVKmwbVhEdGK08lv5Xwer0%3D,199,314,25,25,0.28089887,0.44204265,0.036516852999999995,0.03511236,mammo_179.jpg
56,56,/media/tohn/SSD/mammo_custom/train/External/mammo_180.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-7d1cce7454de444fac9c7a61f31ca405?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=tPoKcpc09%2BUA0xnbMX6gKrVKmwbVhEdGK08lv5Xwer0%3D,205,293,26,22,0.28932583,0.41254827,0.037921347,0.03230337,mammo_180.jpg
57,57,/media/tohn/SSD/mammo_custom/train/External/mammo_181.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-8c74b0cb460b431d9701a0f47b8cf612/i-1e985e2bd9c64bbdbad16c2c5df345e4?sv=2019-12-12&se=2021-05-08T06%3A53%3A04Z&sr=b&sp=r&sig=DwOrnrvAoMBnGsqSZhZbcYxGQWfTL44evOlDVQJDKAc%3D,407,283,89,45,0.5730337,0.39850333,0.125,0.06460674,mammo_181.jpg
0,0,/media/tohn/SSD/mammo_custom/test/mammo_182.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-955da134eb364304865f5aea8aed2cc3?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=2FFX4aIJHsGwbuKD2y7bvQIaQuVp%2F7qk3WCkY88CgxE%3D,599,282,50,40,0.84129214,0.39709884,0.07022472,0.056179777,mammo_182.jpg
1,1,/media/tohn/SSD/mammo_custom/test/mammo_183.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-955da134eb364304865f5aea8aed2cc3?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=2FFX4aIJHsGwbuKD2y7bvQIaQuVp%2F7qk3WCkY88CgxE%3D,599,518,37,25,0.84129214,0.7285595,0.053370785,0.03511236,mammo_183.jpg
2,2,/media/tohn/SSD/mammo_custom/test/mammo_184.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-5a7e21cb29a54579b26c35c190803f4a?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=PkQA860v11wFElIt5fV4UBx2n7GLELQ64ZnZ7MydxFs%3D,70,380,50,47,0.0997191,0.5347393,0.07022472,0.06741573,mammo_184.jpg
3,3,/media/tohn/SSD/mammo_custom/test/mammo_185.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-5a7e21cb29a54579b26c35c190803f4a?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=PkQA860v11wFElIt5fV4UBx2n7GLELQ64ZnZ7MydxFs%3D,102,333,42,34,0.14466292,0.46872807,0.058988765,0.04775281,mammo_185.jpg
4,4,/media/tohn/SSD/mammo_custom/test/mammo_186.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-5a7e21cb29a54579b26c35c190803f4a?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=PkQA860v11wFElIt5fV4UBx2n7GLELQ64ZnZ7MydxFs%3D,39,334,52,44,0.054775283,0.47013256,0.0744382,0.061797753,mammo_186.jpg
5,5,/media/tohn/SSD/mammo_custom/test/mammo_187.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-db5e1539cac043b783b73159d2c0edcc?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=bbboPo3K%2BJLFdRSUbHHkh8m1fRUt9QZiialISAsapgM%3D,363,245,60,53,0.51123595,0.34513256,0.084269665,0.07584269,mammo_187.jpg
6,6,/media/tohn/SSD/mammo_custom/test/mammo_188.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-db5e1539cac043b783b73159d2c0edcc?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=bbboPo3K%2BJLFdRSUbHHkh8m1fRUt9QZiialISAsapgM%3D,439,561,65,47,0.61657304,0.78895277,0.091292135,0.06741573,mammo_188.jpg
7,7,/media/tohn/SSD/mammo_custom/test/mammo_189.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-b861b8610a3345748fdcf03193700361?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=HQ9s4ZWeV2vdHcmcqmtycN5BlFKUiLQ9JdDd%2F45dSu8%3D,286,238,36,36,0.4016854,0.3353011,0.05196629,0.05196629,mammo_189.jpg
8,8,/media/tohn/SSD/mammo_custom/test/mammo_190.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-b861b8610a3345748fdcf03193700361?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=HQ9s4ZWeV2vdHcmcqmtycN5BlFKUiLQ9JdDd%2F45dSu8%3D,303,456,42,31,0.42696628,0.64148086,0.058988765,0.04494382,mammo_190.jpg
9,9,/media/tohn/SSD/mammo_custom/test/mammo_191.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-b861b8610a3345748fdcf03193700361?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=HQ9s4ZWeV2vdHcmcqmtycN5BlFKUiLQ9JdDd%2F45dSu8%3D,392,299,93,63,0.5505618,0.42097524,0.13202247,0.08848315,mammo_191.jpg
10,10,/media/tohn/SSD/mammo_custom/test/mammo_192.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-87e8015a795042c688e83ed2ebbd06ce?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=9SEzRkBUk7nkVJtDdLFyS1n9zTmHTUpOOS%2F5VXsrK4o%3D,96,358,25,25,0.13623595,0.5031338,0.03511236,0.035063114,mammo_192.jpg
11,11,/media/tohn/SSD/mammo_custom/test/mammo_193.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-87e8015a795042c688e83ed2ebbd06ce?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=9SEzRkBUk7nkVJtDdLFyS1n9zTmHTUpOOS%2F5VXsrK4o%3D,154,335,25,33,0.21769662,0.47087570000000006,0.036516852999999995,0.04628331,mammo_193.jpg
12,12,/media/tohn/SSD/mammo_custom/test/mammo_194.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-87e8015a795042c688e83ed2ebbd06ce?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=9SEzRkBUk7nkVJtDdLFyS1n9zTmHTUpOOS%2F5VXsrK4o%3D,78,315,39,38,0.109550565,0.44282520000000003,0.054775283,0.053295933,mammo_194.jpg
13,13,/media/tohn/SSD/mammo_custom/test/mammo_195.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-87e8015a795042c688e83ed2ebbd06ce?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=9SEzRkBUk7nkVJtDdLFyS1n9zTmHTUpOOS%2F5VXsrK4o%3D,57,356,34,33,0.08005618,0.5003287000000001,0.04775281,0.04628331,mammo_195.jpg
14,14,/media/tohn/SSD/mammo_custom/test/mammo_196.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-87e8015a795042c688e83ed2ebbd06ce?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=9SEzRkBUk7nkVJtDdLFyS1n9zTmHTUpOOS%2F5VXsrK4o%3D,101,383,23,25,0.14325842,0.53819686,0.033707865,0.035063114,mammo_196.jpg
15,15,/media/tohn/SSD/mammo_custom/test/mammo_197.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d57fcb85eec74d14ad8c2c133356338e?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=7wDnGalihCA2T8S30sodjlY3UDSbHfNZndPFsCiqF0s%3D,428,435,22,15,0.601683,0.61198646,0.03085554,0.02247191,mammo_197.jpg
16,16,/media/tohn/SSD/mammo_custom/test/mammo_198.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d57fcb85eec74d14ad8c2c133356338e?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=7wDnGalihCA2T8S30sodjlY3UDSbHfNZndPFsCiqF0s%3D,196,445,22,21,0.27629733,0.6260314,0.03085554,0.030898876000000002,mammo_198.jpg
17,17,/media/tohn/SSD/mammo_custom/test/mammo_199.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d57fcb85eec74d14ad8c2c133356338e?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=7wDnGalihCA2T8S30sodjlY3UDSbHfNZndPFsCiqF0s%3D,286,475,25,31,0.40252453,0.6681663000000001,0.035063114,0.04494382,mammo_199.jpg
18,18,/media/tohn/SSD/mammo_custom/test/mammo_200.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d57fcb85eec74d14ad8c2c133356338e?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=7wDnGalihCA2T8S30sodjlY3UDSbHfNZndPFsCiqF0s%3D,249,269,29,34,0.34922862,0.37884042,0.042075735,0.04775281,mammo_200.jpg
19,19,/media/tohn/SSD/mammo_custom/test/mammo_201.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d57fcb85eec74d14ad8c2c133356338e?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=7wDnGalihCA2T8S30sodjlY3UDSbHfNZndPFsCiqF0s%3D,314,421,28,20,0.44179523,0.59232354,0.039270688,0.028089887999999997,mammo_201.jpg
20,20,/media/tohn/SSD/mammo_custom/test/mammo_202.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d57fcb85eec74d14ad8c2c133356338e?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=7wDnGalihCA2T8S30sodjlY3UDSbHfNZndPFsCiqF0s%3D,244,433,20,21,0.3436185,0.6091774999999999,0.028050492000000003,0.030898876000000002,mammo_202.jpg
21,21,/media/tohn/SSD/mammo_custom/test/mammo_203.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-62e90bf920544d7fb305200cfa24e087?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=1JKTa9TuAY42ercZ8dh54xnUnOAmdFtuJB9M75x0rEo%3D,345,242,36,35,0.48455057,0.34091908,0.05196629,0.050561797,mammo_203.jpg
22,22,/media/tohn/SSD/mammo_custom/test/mammo_204.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-03f17bae436e46afb005b402efbe0e02?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=2xFCLLagrdgjrTzDS0VuRoWa3gNnPbYy9ua6LmcTJaI%3D,147,393,48,36,0.20786516,0.5529977,0.06882022,0.05196629,mammo_204.jpg
23,23,/media/tohn/SSD/mammo_custom/test/mammo_205.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-b6451f4f8e29411282b36b8bf226b4a4?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=lW%2Bhxgrda%2BngFLznx3Yd76Bd1xjYcyVcUGCdK6n423M%3D,460,375,31,34,0.64606744,0.5277168000000001,0.04494382,0.049157303,mammo_205.jpg
24,24,/media/tohn/SSD/mammo_custom/test/mammo_206.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d38f7851bc064165bdd2cc94467399f6?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=UkFoHfmTglsC31JmWB3CMIFAvA48dSWftYj0Td6D%2FP8%3D,21,526,35,26,0.030898876000000002,0.73979545,0.050561797,0.037921347,mammo_206.jpg
25,25,/media/tohn/SSD/mammo_custom/test/mammo_207.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d38f7851bc064165bdd2cc94467399f6?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=UkFoHfmTglsC31JmWB3CMIFAvA48dSWftYj0Td6D%2FP8%3D,108,427,37,31,0.15308988,0.6007505,0.053370785,0.043539327,mammo_207.jpg
26,26,/media/tohn/SSD/mammo_custom/test/mammo_208.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d38f7851bc064165bdd2cc94467399f6?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=UkFoHfmTglsC31JmWB3CMIFAvA48dSWftYj0Td6D%2FP8%3D,148,430,34,26,0.20926966,0.6049640000000001,0.04775281,0.037921347,mammo_208.jpg
27,27,/media/tohn/SSD/mammo_custom/test/mammo_209.jpg,mammo,https://irisprodseatraining.blob.core.windows.net:443/i-2bdfc083fefa40dca48e1f86af540ecd/i-d38f7851bc064165bdd2cc94467399f6?sv=2019-12-12&se=2021-05-08T06%3A50%3A55Z&sr=b&sp=r&sig=UkFoHfmTglsC31JmWB3CMIFAvA48dSWftYj0Td6D%2FP8%3D,71,410,37,33,0.101123594,0.57687414,0.053370785,0.046348315,mammo_209.jpg
