,Unnamed: 0,img_path,tagName,originalImage,left,top,width,height,Rleft,Rtop,Rwidth,Rheight,fileName
164,164,/media/tohn/SSD/prostate_custom/train/prostate_custom_164.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-745e759152f14fd2b2637d3bff08d80b?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=fRiNKPAXIurIttingedDAE91bQnFozAxcKQLhXdb6u0%3D,439,324,21,22,0.49105147,0.45101997,0.024608500000000002,0.030555556,prostate_custom_164.jpg
165,165,/media/tohn/SSD/prostate_custom/train/prostate_custom_165.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-e796fbacf09143eea5eb10c294e4ce15?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=jVPMyTh9Xds0cXthifYIhyK9r6N4FicZtdaXWVR7eqw%3D,485,268,32,33,0.5425055999999999,0.3732422,0.03691275,0.045833334,prostate_custom_165.jpg
166,166,/media/tohn/SSD/prostate_custom/train/prostate_custom_166.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-cffa7e0985844348b4af0a9fdbde2490?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=I3CJ5a4cggH5huU2x9ke1CrCJ%2Bg0zQf5fC1hAAQhCZ4%3D,477,278,29,41,0.5323661,0.38659415,0.03348214,0.056865465,prostate_custom_166.jpg
167,167,/media/tohn/SSD/prostate_custom/train/prostate_custom_167.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-6ee8e12d84894026a57a039856a8bcee?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=zvKuTaRvdhemRTgEzD2gnffiphDa2i1gBS6iJHCOf1Q%3D,345,365,48,30,0.38702459999999994,0.50796443,0.054809842000000004,0.041666668,prostate_custom_167.jpg
168,168,/media/tohn/SSD/prostate_custom/train/prostate_custom_168.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-8f47f7157e6144ec8998cb9e83b771a1?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=urGmYU38J7FSAoznFY4IHFMR8scNpuKVg2espdD3l%2Bs%3D,381,380,58,28,0.42681563,0.52879775,0.06480447,0.03888889,prostate_custom_168.jpg
169,169,/media/tohn/SSD/prostate_custom/train/prostate_custom_169.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-1e73af9e26bd4ca0a0c7724e0f50396b?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=ptqzMEV3Ha7zP3dXxc8oLJRWqZbat0UYiIQyBFdCOLM%3D,367,349,56,42,0.41005588,0.48574218,0.062569834,0.059722222,prostate_custom_169.jpg
170,170,/media/tohn/SSD/prostate_custom/train/prostate_custom_170.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-26c7c6f15adb415a805e0875bcd8f947?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=8X92X7u1DFt%2FOTw1ST51CGcDPmiam67Bqs2WW9Gej%2B4%3D,396,356,56,29,0.43722466,0.48867723,0.06167401,0.04109589,prostate_custom_170.jpg
171,171,/media/tohn/SSD/prostate_custom/train/prostate_custom_171.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-78e35850a14049dab646cab21e1d8051?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=GR0rcEJ9agMGIbHCS7%2Bq3w3l1w6TrcH%2BWG5zEoPZWQA%3D,371,358,71,40,0.41452515,0.4982422,0.07932961,0.055555556,prostate_custom_171.jpg
172,172,/media/tohn/SSD/prostate_custom/train/prostate_custom_172.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-86e4e04384e041a49fa78f7dbe1b5554?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=D0x65%2FIx4gC5%2BANjb785qUICT1AZkpca87HQH9OufXc%3D,491,323,72,79,0.54860336,0.44963107,0.08044693,0.11111111,prostate_custom_172.jpg
173,173,/media/tohn/SSD/prostate_custom/train/prostate_custom_173.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-504a818e3a10405f9a757776b3a71a69?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=Wn16LZEfsUL1P5RArhLPJCBLmCopin5O7W9h6brflaQ%3D,490,376,58,43,0.54809844,0.5232422000000001,0.06487696,0.06111111,prostate_custom_173.jpg
174,174,/media/tohn/SSD/prostate_custom/train/prostate_custom_174.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-26113c45eeb14856ab884b1b4ab613bb?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=ZXbznxLcNuJ58kSaZjUgQlalA4tzc7pg%2BeAUWqGVFY8%3D,357,329,48,47,0.39888270000000003,0.45796442,0.054748602,0.06527778,prostate_custom_174.jpg
175,175,/media/tohn/SSD/prostate_custom/train/prostate_custom_175.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-26113c45eeb14856ab884b1b4ab613bb?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=ZXbznxLcNuJ58kSaZjUgQlalA4tzc7pg%2BeAUWqGVFY8%3D,448,393,69,46,0.50167596,0.5468533,0.07821229,0.06388889,prostate_custom_175.jpg
176,176,/media/tohn/SSD/prostate_custom/train/prostate_custom_176.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-618a12771f334cc3867aee436e735a68?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=JrUd8j2%2FLqDeehDaBWs6EEGJ3dPKQmvxSX0E8SF2aSc%3D,478,298,41,24,0.5351955,0.41490886,0.046927374,0.033333335,prostate_custom_176.jpg
177,177,/media/tohn/SSD/prostate_custom/train/prostate_custom_177.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-618a12771f334cc3867aee436e735a68?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=JrUd8j2%2FLqDeehDaBWs6EEGJ3dPKQmvxSX0E8SF2aSc%3D,448,404,73,41,0.50167596,0.56213105,0.08156425,0.056944445,prostate_custom_177.jpg
178,178,/media/tohn/SSD/prostate_custom/train/prostate_custom_178.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-618a12771f334cc3867aee436e735a68?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=JrUd8j2%2FLqDeehDaBWs6EEGJ3dPKQmvxSX0E8SF2aSc%3D,366,299,43,68,0.40893856,0.41629773,0.048044693,0.094444446,prostate_custom_178.jpg
179,179,/media/tohn/SSD/prostate_custom/train/prostate_custom_179.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-618a12771f334cc3867aee436e735a68?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=JrUd8j2%2FLqDeehDaBWs6EEGJ3dPKQmvxSX0E8SF2aSc%3D,476,357,62,28,0.5318436,0.49685329999999994,0.07039106,0.03888889,prostate_custom_179.jpg
180,180,/media/tohn/SSD/prostate_custom/train/prostate_custom_180.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-61251cced5534210ba04ce0d3654f1be?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=n%2BQmULHawNg8pDwaS1KFwUieY6QxnoZZLzeMSacGRxI%3D,418,392,92,41,0.46651787,0.5454644000000001,0.102678575,0.056944445,prostate_custom_180.jpg
181,181,/media/tohn/SSD/prostate_custom/train/prostate_custom_181.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-6fc8226c637844838d651e04971182f7?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=JXsRtbsqnkf2SqQiF9OgzxAiqgtmidP5Lo5enfoJDgs%3D,417,400,81,32,0.46756149999999996,0.55657554,0.09172259,0.044444446,prostate_custom_181.jpg
182,182,/media/tohn/SSD/prostate_custom/train/prostate_custom_182.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-58c121edd7a74714920356a79eac8e19?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=71GbWQpMN5Z6WuV9WuA4RHw%2Fc4gsa88lATCqh0t9vVM%3D,436,389,51,37,0.4877232,0.54054695,0.058035712999999996,0.052704575999999996,prostate_custom_182.jpg
183,183,/media/tohn/SSD/prostate_custom/train/prostate_custom_183.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-54e8f0c16fd944f5b366c0f34fc5b636?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=QTXIFkk%2BWgIyvQtJiAqmeCU0nfUGLoe%2BQZa3NVeNOFU%3D,436,382,42,42,0.48769575,0.5315755,0.046979867,0.059722222,prostate_custom_183.jpg
184,184,/media/tohn/SSD/prostate_custom/train/prostate_custom_184.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-54e8f0c16fd944f5b366c0f34fc5b636?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=QTXIFkk%2BWgIyvQtJiAqmeCU0nfUGLoe%2BQZa3NVeNOFU%3D,415,264,24,46,0.46532437,0.36768663,0.026845637999999998,0.06388889,prostate_custom_184.jpg
185,185,/media/tohn/SSD/prostate_custom/train/prostate_custom_185.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d19052b731b24d5da28aa701bb3d3769?sv=2019-12-12&se=2021-05-08T08%3A04%3A00Z&sr=b&sp=r&sig=E5mqGt39hvNvm3Qbepb1b07UwLhLQn3INjx0kZWJ%2B0o%3D,424,274,30,46,0.47374302,0.38157552,0.03463687,0.06388889,prostate_custom_185.jpg
186,186,/media/tohn/SSD/prostate_custom/train/prostate_custom_186.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-fe373daff57a4e8cb6c7628612567788?sv=2019-12-12&se=2021-05-08T08%3A04%3A01Z&sr=b&sp=r&sig=Aayd2fohHifMP7JZSXsrRwCKNSKmJmKkv3p1kUi7fBM%3D,397,290,59,40,0.44407159999999996,0.40379775,0.06599553,0.055555556,prostate_custom_186.jpg
187,187,/media/tohn/SSD/prostate_custom/train/prostate_custom_187.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-ede55b6d9feb437fabfbe9158edcc732?sv=2019-12-12&se=2021-05-08T08%3A04%3A01Z&sr=b&sp=r&sig=GTfAfOrWzizGmmM5s3ju2CwhHt5JP%2F9IYOHG1Q5lTQc%3D,352,360,50,32,0.3944134,0.50101995,0.05698324,0.044444446,prostate_custom_187.jpg
188,188,/media/tohn/SSD/prostate_custom/train/prostate_custom_188.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-c35247e66884444e990db91c2a224ff8?sv=2019-12-12&se=2021-05-08T08%3A04%3A01Z&sr=b&sp=r&sig=FRRkgVy4F4chmQ27hYFrWHF17A%2Bxvs8OC44IXza7v84%3D,440,315,48,45,0.49162012,0.43851998,0.0547486,0.0625,prostate_custom_188.jpg
189,189,/media/tohn/SSD/prostate_custom/train/prostate_custom_189.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-91ee92d294b5417fa819f58849a1dbd6?sv=2019-12-12&se=2021-05-08T08%3A04%3A01Z&sr=b&sp=r&sig=mPtfjayyWWBKmuXFulRE8SUaPKOa8cPafA7S6vMZabg%3D,383,359,45,20,0.45390070000000005,0.49618533,0.05319149,0.027586207,prostate_custom_189.jpg
190,190,/media/tohn/SSD/prostate_custom/train/prostate_custom_190.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-6dcb55bd18e2406ab6c2af2c261459e0/i-d2f40269a8824d4eb0530583dc843495?sv=2019-12-12&se=2021-05-08T08%3A04%3A01Z&sr=b&sp=r&sig=UWFo8nmnZ3hiVA2IAyIPOnQc%2F6EE4KuV9x5cKYlef5M%3D,459,273,75,77,0.5131178,0.38030902,0.084501244,0.10785348,prostate_custom_190.jpg
0,0,/media/tohn/SSD/prostate_custom/test/prostate_custom_191.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-57985e972d4b42439c1770426a6b2d2a?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=wOUVgIMDBw5OvqW0RRERt7eYYIJFjJw7Kn1lWvFckuM%3D,468,309,81,58,0.5246085,0.43018663,0.09060403,0.08194444,prostate_custom_191.jpg
1,1,/media/tohn/SSD/prostate_custom/test/prostate_custom_192.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-57985e972d4b42439c1770426a6b2d2a?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=wOUVgIMDBw5OvqW0RRERt7eYYIJFjJw7Kn1lWvFckuM%3D,470,385,81,26,0.5257271,0.53574216,0.09172259,0.036111113,prostate_custom_192.jpg
2,2,/media/tohn/SSD/prostate_custom/test/prostate_custom_193.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-57985e972d4b42439c1770426a6b2d2a?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=wOUVgIMDBw5OvqW0RRERt7eYYIJFjJw7Kn1lWvFckuM%3D,351,374,39,58,0.39373600000000003,0.5204644,0.043624163,0.08055556,prostate_custom_193.jpg
3,3,/media/tohn/SSD/prostate_custom/test/prostate_custom_194.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-19bf75fbe6c64dd6855996026820c1d9?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=9zF16y%2FJtAReKqBRhviio7xraNrfn4dFWASxor7Mgww%3D,385,392,57,60,0.43080357,0.5447079,0.06473214,0.083217755,prostate_custom_194.jpg
4,4,/media/tohn/SSD/prostate_custom/test/prostate_custom_195.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-19bf75fbe6c64dd6855996026820c1d9?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=9zF16y%2FJtAReKqBRhviio7xraNrfn4dFWASxor7Mgww%3D,512,362,32,41,0.57254463,0.50309896,0.035714287000000004,0.056865465,prostate_custom_195.jpg
5,5,/media/tohn/SSD/prostate_custom/test/prostate_custom_196.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-ffc688316a6b4c019b28f618b33374be?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=NnukMI89EUa1lFkjECy3%2BmvMZWU3qBx%2FyRL7eykMgvE%3D,572,408,42,93,0.6395089,0.5668993,0.04799107,0.12898752,prostate_custom_196.jpg
6,6,/media/tohn/SSD/prostate_custom/test/prostate_custom_197.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-be6c97886fb14a97bdae519268a48187?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=4Ii8MdGkQDuxk%2F6AeHqvZbygH%2BuUPWjXRBW%2BhHu3QvU%3D,437,382,81,48,0.48826817,0.5315755,0.09162011,0.06666667,prostate_custom_197.jpg
7,7,/media/tohn/SSD/prostate_custom/test/prostate_custom_198.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-614b92eb22614dbdb5451fcd03042109?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=pXnnKSmegw0NSs3GF9LnEzHVLJYYz1aNxzbbAAiH2Uw%3D,510,436,34,39,0.5704698,0.60657555,0.03803132,0.054166667,prostate_custom_198.jpg
8,8,/media/tohn/SSD/prostate_custom/test/prostate_custom_199.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-614b92eb22614dbdb5451fcd03042109?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=pXnnKSmegw0NSs3GF9LnEzHVLJYYz1aNxzbbAAiH2Uw%3D,527,362,26,42,0.590604,0.50379777,0.030201342000000003,0.058333334,prostate_custom_199.jpg
9,9,/media/tohn/SSD/prostate_custom/test/prostate_custom_200.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-a6f0b69062004848a452353c6673e15a?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=gsZ%2BJRpuAmc3Gw9Fdw30EHQquWe6j9QjI3vW8f91glQ%3D,403,208,59,32,0.4497768,0.28950676,0.06696428,0.044382803,prostate_custom_200.jpg
10,10,/media/tohn/SSD/prostate_custom/test/prostate_custom_201.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-6507165cab12441d849a09eaa7d7d045?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=2ICeNuRgdH3y7ylqenhgxWRhR2dEIlbnWDWOb4hTLHo%3D,413,291,32,28,0.4619687,0.40518662,0.035794184,0.03888889,prostate_custom_201.jpg
11,11,/media/tohn/SSD/prostate_custom/test/prostate_custom_202.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-6507165cab12441d849a09eaa7d7d045?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=2ICeNuRgdH3y7ylqenhgxWRhR2dEIlbnWDWOb4hTLHo%3D,464,294,37,33,0.5201342000000001,0.4093533,0.042505592,0.045833334,prostate_custom_202.jpg
12,12,/media/tohn/SSD/prostate_custom/test/prostate_custom_203.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-3809e7d8afb44aa7917c3e265d5aa487?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=xR19j03jecFxsw14vKJm2hDWURPYrneA%2BwQIFIolg30%3D,437,313,38,46,0.48826817,0.4357422,0.043575417000000005,0.06388889,prostate_custom_203.jpg
13,13,/media/tohn/SSD/prostate_custom/test/prostate_custom_204.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-3809e7d8afb44aa7917c3e265d5aa487?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=xR19j03jecFxsw14vKJm2hDWURPYrneA%2BwQIFIolg30%3D,420,386,41,22,0.47039106,0.5371311,0.046927374,0.030555556,prostate_custom_204.jpg
14,14,/media/tohn/SSD/prostate_custom/test/prostate_custom_205.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-3809e7d8afb44aa7917c3e265d5aa487?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=xR19j03jecFxsw14vKJm2hDWURPYrneA%2BwQIFIolg30%3D,411,250,47,43,0.45921788,0.3482422,0.05251397,0.06111111,prostate_custom_205.jpg
15,15,/media/tohn/SSD/prostate_custom/test/prostate_custom_206.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-3c65bb0054374ebcba92e1037785b204?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=IIq%2FykaRiHrGnurX8BT0RBUZ871gf%2FXz%2F4KQebbsQcM%3D,371,352,58,52,0.41498882,0.48990884,0.06487696,0.072222225,prostate_custom_206.jpg
16,16,/media/tohn/SSD/prostate_custom/test/prostate_custom_207.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-ca13b4ca99ad4954b1b43746b9f40f32?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=%2BRcfNeVjEgOViMkz8OFIx3YZ%2B5cwVTt765XyoJiwyiQ%3D,363,312,47,60,0.40604028,0.43435329999999994,0.053691275,0.083333336,prostate_custom_207.jpg
17,17,/media/tohn/SSD/prostate_custom/test/prostate_custom_208.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-ca13b4ca99ad4954b1b43746b9f40f32?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=%2BRcfNeVjEgOViMkz8OFIx3YZ%2B5cwVTt765XyoJiwyiQ%3D,503,322,29,50,0.56263983,0.44824220000000004,0.03243848,0.06944445,prostate_custom_208.jpg
18,18,/media/tohn/SSD/prostate_custom/test/prostate_custom_209.jpg,prostate,https://irisprodseatraining.blob.core.windows.net:443/i-5148bc53cdbd49eab302216d183cb4a5/i-ca13b4ca99ad4954b1b43746b9f40f32?sv=2019-12-12&se=2021-05-08T08%3A02%3A59Z&sr=b&sp=r&sig=%2BRcfNeVjEgOViMkz8OFIx3YZ%2B5cwVTt765XyoJiwyiQ%3D,447,407,65,32,0.5,0.56629777,0.07270694,0.044444446,prostate_custom_209.jpg
